segment_id,file_id,segment_index,segment_code_type,segment_code_number,segment_label_id,file_label_id,beginning_index,segment_length,binary_data_path,original_path
8229,157,0,L,3,32,5,1520386,8192,00000157.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250327_234154_200V_2325mA_experiment_4_4
8239,157,0,R,1,32,5,1553154,8192,00000157.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250327_234154_200V_2325mA_experiment_4_4
8242,157,0,R,4,32,5,1577730,8192,00000157.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250327_234154_200V_2325mA_experiment_4_4
8244,157,0,R,6,32,5,1594114,8192,00000157.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250327_234154_200V_2325mA_experiment_4_4
8245,157,0,R,7,32,5,1602306,8192,00000157.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250327_234154_200V_2325mA_experiment_4_4
8737,167,0,C,1,15,5,1282155,524288,00000167.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172933_300V_4385mA_experiment_7_128
8741,167,0,C,1,15,5,1511531,65536,00000167.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172933_300V_4385mA_experiment_7_128
8757,167,0,R,4,32,5,1773675,65536,00000167.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172933_300V_4385mA_experiment_7_128
8766,167,0,C,1,15,5,1540203,8192,00000167.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172933_300V_4385mA_experiment_7_128
8773,167,0,L,7,32,5,1482859,8192,00000167.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172933_300V_4385mA_experiment_7_128
8774,167,0,L,8,32,5,1474667,8192,00000167.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172933_300V_4385mA_experiment_7_128
8790,167,0,R,12,32,5,1638507,8192,00000167.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172933_300V_4385mA_experiment_7_128
8950,171,0,C,1,32,6,987856,524288,00000171.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202630_250V_3654mA_experiment_1_89
8955,171,0,C,1,32,6,1217232,65536,00000171.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202630_250V_3654mA_experiment_1_89
8965,171,0,L,10,32,6,561872,65536,00000171.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202630_250V_3654mA_experiment_1_89
8980,171,0,C,1,32,6,1245904,8192,00000171.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202630_250V_3654mA_experiment_1_89
8983,171,0,L,3,32,6,1221328,8192,00000171.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202630_250V_3654mA_experiment_1_89
8986,171,0,L,6,32,6,1196752,8192,00000171.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202630_250V_3654mA_experiment_1_89
8994,171,0,R,2,32,6,1262288,8192,00000171.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202630_250V_3654mA_experiment_1_89
9001,171,0,R,9,32,6,1319632,8192,00000171.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202630_250V_3654mA_experiment_1_89
9004,171,0,R,12,32,6,1344208,8192,00000171.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202630_250V_3654mA_experiment_1_89
9218,176,0,C,1,32,6,987856,524288,00000176.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_000803_250V_2906mA_experiment_1_45
9221,176,0,R,1,32,6,1512144,524288,00000176.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_000803_250V_2906mA_experiment_1_45
9223,176,0,C,1,32,6,1217232,65536,00000176.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_000803_250V_2906mA_experiment_1_45
9225,176,0,L,2,32,6,1086160,65536,00000176.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_000803_250V_2906mA_experiment_1_45
9230,176,0,L,7,32,6,758480,65536,00000176.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_000803_250V_2906mA_experiment_1_45
9233,176,0,L,10,32,6,561872,65536,00000176.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_000803_250V_2906mA_experiment_1_45
9248,176,0,C,1,32,6,1245904,8192,00000176.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_000803_250V_2906mA_experiment_1_45
9262,176,0,R,2,32,6,1262288,8192,00000176.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_000803_250V_2906mA_experiment_1_45
9270,176,0,R,10,32,6,1327824,8192,00000176.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_000803_250V_2906mA_experiment_1_45
9271,176,0,R,11,32,6,1336016,8192,00000176.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_000803_250V_2906mA_experiment_1_45
9379,179,0,C,1,15,5,1243318,524288,00000179.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250323_204938_200V_2325mA_experiment_0_0
9383,179,0,C,1,15,5,1472694,65536,00000179.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250323_204938_200V_2325mA_experiment_0_0
9386,179,0,L,3,32,5,1276086,65536,00000179.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250323_204938_200V_2325mA_experiment_0_0
9395,179,0,L,12,32,5,686262,65536,00000179.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250323_204938_200V_2325mA_experiment_0_0
9397,179,0,R,2,32,5,1603766,65536,00000179.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250323_204938_200V_2325mA_experiment_0_0
9408,179,0,C,1,15,5,1501366,8192,00000179.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250323_204938_200V_2325mA_experiment_0_0
9410,179,0,L,2,32,5,1484982,8192,00000179.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250323_204938_200V_2325mA_experiment_0_0
9426,179,0,R,6,32,5,1550518,8192,00000179.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250323_204938_200V_2325mA_experiment_0_0
9429,179,0,R,9,32,5,1575094,8192,00000179.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250323_204938_200V_2325mA_experiment_0_0
9433,180,0,C,1,15,5,1282312,524288,00000180.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172823_300V_4385mA_experiment_5_126
9437,180,0,C,1,15,5,1511688,65536,00000180.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172823_300V_4385mA_experiment_5_126
9440,180,0,L,3,32,5,1315080,65536,00000180.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172823_300V_4385mA_experiment_5_126
9448,180,0,L,11,32,5,790792,65536,00000180.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172823_300V_4385mA_experiment_5_126
9454,180,0,R,5,32,5,1839368,65536,00000180.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172823_300V_4385mA_experiment_5_126
9456,180,0,R,7,32,5,1970440,65536,00000180.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172823_300V_4385mA_experiment_5_126
9457,180,0,R,8,32,5,2035976,65536,00000180.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172823_300V_4385mA_experiment_5_126
9462,180,0,C,1,15,5,1540360,8192,00000180.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172823_300V_4385mA_experiment_5_126
9467,180,0,L,5,32,5,1499400,8192,00000180.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172823_300V_4385mA_experiment_5_126
9475,180,0,R,1,32,5,1548552,8192,00000180.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250404_172823_300V_4385mA_experiment_5_126
9751,186,0,C,1,32,6,987856,524288,00000186.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_160129_250V_3654mA_experiment_9_64
9752,186,0,L,1,32,6,463568,524288,00000186.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_160129_250V_3654mA_experiment_9_64
9754,186,0,R,1,32,6,1512144,524288,00000186.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_160129_250V_3654mA_experiment_9_64
9756,186,0,C,1,32,6,1217232,65536,00000186.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_160129_250V_3654mA_experiment_9_64
9759,186,0,L,3,32,6,1020624,65536,00000186.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_160129_250V_3654mA_experiment_9_64
9771,186,0,R,3,32,6,1413840,65536,00000186.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_160129_250V_3654mA_experiment_9_64
9781,186,0,C,1,32,6,1245904,8192,00000186.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_160129_250V_3654mA_experiment_9_64
9793,186,0,L,12,32,6,1147600,8192,00000186.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250328_160129_250V_3654mA_experiment_9_64
9914,189,0,C,1,32,6,987856,524288,00000189.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202826_250V_3654mA_experiment_4_92
9919,189,0,C,1,32,6,1217232,65536,00000189.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202826_250V_3654mA_experiment_4_92
9923,189,0,L,4,32,6,955088,65536,00000189.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202826_250V_3654mA_experiment_4_92
9928,189,0,L,9,32,6,627408,65536,00000189.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202826_250V_3654mA_experiment_4_92
9940,189,0,R,9,32,6,1807056,65536,00000189.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202826_250V_3654mA_experiment_4_92
9944,189,0,C,1,32,6,1245904,8192,00000189.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202826_250V_3654mA_experiment_4_92
9950,189,0,L,6,32,6,1196752,8192,00000189.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202826_250V_3654mA_experiment_4_92
9957,189,0,R,1,32,6,1254096,8192,00000189.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202826_250V_3654mA_experiment_4_92
9969,190,0,C,1,15,5,1278317,524288,00000190.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_173758_250V_3654mA_experiment_7_62
9973,190,0,C,1,15,5,1507693,65536,00000190.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_173758_250V_3654mA_experiment_7_62
9986,190,0,R,1,32,5,1573229,65536,00000190.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_173758_250V_3654mA_experiment_7_62
9997,190,0,R,12,32,5,2294125,65536,00000190.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_173758_250V_3654mA_experiment_7_62
9998,190,0,C,1,15,5,1536365,8192,00000190.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_173758_250V_3654mA_experiment_7_62
10000,190,0,L,2,32,5,1519981,8192,00000190.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_173758_250V_3654mA_experiment_7_62
10003,190,0,L,5,32,5,1495405,8192,00000190.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_173758_250V_3654mA_experiment_7_62
10018,190,0,R,8,32,5,1601901,8192,00000190.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_173758_250V_3654mA_experiment_7_62
10023,191,0,C,1,32,6,987856,524288,00000191.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202123_250V_3654mA_experiment_4_81
10027,191,0,R,2,32,6,1975712,524288,00000191.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202123_250V_3654mA_experiment_4_81
10028,191,0,C,1,32,6,1217232,65536,00000191.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202123_250V_3654mA_experiment_4_81
10031,191,0,L,3,32,6,1020624,65536,00000191.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202123_250V_3654mA_experiment_4_81
10033,191,0,L,5,32,6,889552,65536,00000191.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202123_250V_3654mA_experiment_4_81
10039,191,0,L,11,32,6,496336,65536,00000191.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202123_250V_3654mA_experiment_4_81
10046,191,0,R,6,32,6,1610448,65536,00000191.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202123_250V_3654mA_experiment_4_81
10053,191,0,C,1,32,6,1245904,8192,00000191.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202123_250V_3654mA_experiment_4_81
10069,191,0,R,4,32,6,1278672,8192,00000191.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202123_250V_3654mA_experiment_4_81
10078,192,0,C,1,32,6,987856,524288,00000192.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202904_250V_3654mA_experiment_5_93
10083,192,0,C,1,32,6,1217232,65536,00000192.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202904_250V_3654mA_experiment_5_93
10085,192,0,L,2,32,6,1086160,65536,00000192.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202904_250V_3654mA_experiment_5_93
10100,192,0,R,5,32,6,1544912,65536,00000192.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202904_250V_3654mA_experiment_5_93
10102,192,0,R,7,32,6,1675984,65536,00000192.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202904_250V_3654mA_experiment_5_93
10108,192,0,C,1,32,6,1245904,8192,00000192.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202904_250V_3654mA_experiment_5_93
10110,192,0,L,2,32,6,1229520,8192,00000192.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202904_250V_3654mA_experiment_5_93
10129,192,0,R,9,32,6,1319632,8192,00000192.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202904_250V_3654mA_experiment_5_93
10131,192,0,R,11,32,6,1336016,8192,00000192.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_202904_250V_3654mA_experiment_5_93
10401,199,0,C,1,32,6,987856,524288,00000199.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_201409_250V_2906mA_experiment_3_69
10405,199,0,R,2,32,6,1975712,524288,00000199.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_201409_250V_2906mA_experiment_3_69
10406,199,0,C,1,32,6,1217232,65536,00000199.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_201409_250V_2906mA_experiment_3_69
10411,199,0,L,5,32,6,889552,65536,00000199.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_201409_250V_2906mA_experiment_3_69
10418,199,0,L,12,32,6,430800,65536,00000199.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_201409_250V_2906mA_experiment_3_69
10423,199,0,R,5,32,6,1544912,65536,00000199.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_201409_250V_2906mA_experiment_3_69
10427,199,0,R,9,32,6,1807056,65536,00000199.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_201409_250V_2906mA_experiment_3_69
10431,199,0,C,1,32,6,1245904,8192,00000199.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_201409_250V_2906mA_experiment_3_69
10437,199,0,L,6,32,6,1196752,8192,00000199.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_201409_250V_2906mA_experiment_3_69
10442,199,0,L,11,32,6,1155792,8192,00000199.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_201409_250V_2906mA_experiment_3_69
11747,224,0,C,1,32,6,987856,524288,00000224.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171138_200V_2923mA_experiment_10_21
11752,224,0,C,1,32,6,1217232,65536,00000224.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171138_200V_2923mA_experiment_10_21
11753,224,0,L,1,32,6,1151696,65536,00000224.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171138_200V_2923mA_experiment_10_21
11757,224,0,L,5,32,6,889552,65536,00000224.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171138_200V_2923mA_experiment_10_21
11759,224,0,L,7,32,6,758480,65536,00000224.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171138_200V_2923mA_experiment_10_21
11777,224,0,C,1,32,6,1245904,8192,00000224.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171138_200V_2923mA_experiment_10_21
11787,224,0,L,10,32,6,1163984,8192,00000224.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171138_200V_2923mA_experiment_10_21
11793,224,0,R,4,32,6,1278672,8192,00000224.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171138_200V_2923mA_experiment_10_21
11801,224,0,R,12,32,6,1344208,8192,00000224.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171138_200V_2923mA_experiment_10_21
12123,231,0,C,1,32,6,987856,524288,00000231.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171100_200V_2923mA_experiment_9_20
12128,231,0,C,1,32,6,1217232,65536,00000231.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171100_200V_2923mA_experiment_9_20
12131,231,0,L,3,32,6,1020624,65536,00000231.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171100_200V_2923mA_experiment_9_20
12137,231,0,L,9,32,6,627408,65536,00000231.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171100_200V_2923mA_experiment_9_20
12139,231,0,L,11,32,6,496336,65536,00000231.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171100_200V_2923mA_experiment_9_20
12148,231,0,R,8,32,6,1741520,65536,00000231.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171100_200V_2923mA_experiment_9_20
12153,231,0,C,1,32,6,1245904,8192,00000231.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171100_200V_2923mA_experiment_9_20
12160,231,0,L,7,32,6,1188560,8192,00000231.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171100_200V_2923mA_experiment_9_20
12169,231,0,R,4,32,6,1278672,8192,00000231.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250402_171100_200V_2923mA_experiment_9_20
12339,235,0,C,1,15,5,1057951,524288,00000235.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_203950_300V_3488mA_experiment_2_112
12343,235,0,C,1,15,5,1287327,65536,00000235.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_203950_300V_3488mA_experiment_2_112
12359,235,0,R,4,32,5,1549471,65536,00000235.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_203950_300V_3488mA_experiment_2_112
12363,235,0,R,8,32,5,1811615,65536,00000235.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_203950_300V_3488mA_experiment_2_112
12366,235,0,C,1,15,5,1315999,8192,00000235.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_203950_300V_3488mA_experiment_2_112
12389,235,0,R,11,32,5,1406111,8192,00000235.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_203950_300V_3488mA_experiment_2_112
12445,237,0,C,1,15,5,1007514,524288,00000237.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_203735_300V_3488mA_experiment_9_108
12449,237,0,C,1,15,5,1236890,65536,00000237.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_203735_300V_3488mA_experiment_9_108
12469,237,0,R,8,32,5,1761178,65536,00000237.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_203735_300V_3488mA_experiment_9_108
12473,237,0,C,1,15,5,1265562,8192,00000237.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_203735_300V_3488mA_experiment_9_108
12485,237,0,L,12,32,5,1167258,8192,00000237.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_203735_300V_3488mA_experiment_9_108
12487,237,0,R,2,32,5,1281946,8192,00000237.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_203735_300V_3488mA_experiment_9_108
12498,238,0,C,1,15,5,1011209,524288,00000238.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_210757_350V_5116mA_experiment_8_162
12502,238,0,C,1,15,5,1240585,65536,00000238.npy,/Volumes/ArcData/V3_raw_data/transient_negative_test/20250326_210757_350V_5116mA_experiment_8_162
